,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Base Salary,Guaranteed Compensation,Date
4463,Tyrone Mears,MIN,D,32.0,32.0,2835.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,1.0,0.06,0.0,33.0,22.0,1.0,3.0,0.0,0.0,0.0,,,,,
4464,Donny Toia,OCS,M-D,17.0,15.0,1365.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,1.0,0.13,20.0,17.0,4.0,1.0,2.0,0.0,0.0,0.0,,,,,
4465,Nicolai Naess,CLB,D,13.0,13.0,1156.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,1.0,0.16,50.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,Naess,Nicolai,200004.0,207504.0,2016-09-15
4466,Chris Duvall,MTL,D,25.0,20.0,1889.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,2.0,0.0,0.1,11.1,19.0,26.0,1.0,4.0,1.0,0.0,0.0,,,,,
4467,Cordell Cato,SJ ,F,21.0,15.0,1391.0,0.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,1.0,0.13,33.3,9.0,18.0,1.0,0.0,0.0,0.0,0.0,,,,,
4468,Aurélien Collin,NY,D,25.0,22.0,2067.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,2.0,1.0,1.0,0.09,30.0,37.0,16.0,3.0,7.0,1.0,0.0,0.0,,,,,
4469,Armando Cooper,TOR,M,6.0,4.0,390.0,0.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,2.0,0.0,0.46,27.3,8.0,19.0,0.0,0.0,0.0,0.0,0.0,Cooper,Armando,180000.0,193333.33,2016-09-15
4470,Servando Carrasco,LA,M,31.0,21.0,2001.0,0.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,2.0,0.0,0.09,25.0,37.0,7.0,0.0,5.0,0.0,0.0,0.0,,,,,
4471,Erik Friberg,SEA,M,25.0,18.0,1582.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,2.0,2.0,0.0,0.11,16.7,17.0,5.0,1.0,4.0,0.0,0.0,0.0,Friberg,Erik,240000.0,262500.0,2016-09-15
4472,Jay Chapman,TOR,M,18.0,9.0,780.0,0.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,1.0,0.23,41.7,14.0,9.0,0.0,1.0,0.0,0.0,0.0,Chapman,Jay,75000.0,93500.0,2016-09-15
4473,Benoit Cheyrou,TOR,M,14.0,9.0,800.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,1.0,0.23,15.4,9.0,3.0,0.0,2.0,1.0,0.0,0.0,Cheyrou,Benoit,150000.0,159333.33,2016-09-15
4474,Sal Zizzo,NY,D,28.0,20.0,1920.0,0.0,2.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,1.0,0.09,27.8,15.0,13.0,3.0,2.0,0.0,0.0,0.0,,,,,
4475,Gilberto,CHI,F,9.0,8.0,641.0,0.0,2.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,2.0,0.0,0.28,17.4,7.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,,
4476,Carlos Gruezo,DAL,M,27.0,26.0,2240.0,0.0,2.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,2.0,0.0,0.08,12.5,55.0,14.0,1.0,9.0,0.0,0.0,0.0,Gruezo,Carlos,450000.0,686500.0,2016-09-15
4477,Darwin Cerén,HOU,M,28.0,23.0,2113.0,0.0,2.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,1.0,0.09,10.0,41.0,29.0,1.0,4.0,1.0,0.0,0.0,,,,,
4478,Kip Colvey,COL,D,4.0,3.0,315.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.29,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,
4479,Marvell Wynne,SJ ,D,32.0,31.0,2769.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.03,0.0,22.0,16.0,1.0,3.0,0.0,0.0,0.0,,,,,
4480,Chance Myers,POR,D,11.0,6.0,559.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.16,0.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,,,,,
4481,Dave Romney,LA,D,10.0,8.0,730.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,0.0,1.0,0.12,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,,,,,
4482,Hadji Barry,ORL,F,8.0,4.0,293.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.31,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Barry,Hadji,62500.0,67062.5,2016-09-15
4483,Oniel Fisher,SEA,M-D,6.0,2.0,232.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.39,0.0,10.0,5.0,0.0,1.0,1.0,0.0,0.0,Fisher,Oniel,62500.0,62500.0,2016-09-15
4484,Dennis Castillo,COL,D,4.0,1.0,123.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.73,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Castillo,Dennis,51500.0,51500.04,2016-09-15
4485,Walter Restrepo,PHI,M,4.0,0.0,81.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,1.11,100.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,Restrepo,Walter,125000.0,139500.0,2016-09-15
4486,Michael Harrington,CHI,D,19.0,16.0,1291.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.07,50.0,10.0,7.0,2.0,0.0,1.0,0.0,0.0,Harrington,Michael,125000.0,125000.0,2016-09-15
4487,Raymon Gaddis,PHI,D,7.0,5.0,514.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.18,50.0,7.0,6.0,0.0,4.0,0.0,0.0,0.0,Gaddis,Raymon,150000.0,152500.0,2016-09-15
4488,Josh Williams,CLB,D,15.0,11.0,918.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.1,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,,
4489,Steven Beitashour,LFC,D,29.0,29.0,2563.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.04,0.0,34.0,32.0,1.0,5.0,0.0,0.0,0.0,,,,,
4490,Eric Alexander,HOU,M,22.0,15.0,1374.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.07,33.3,14.0,8.0,0.0,1.0,0.0,0.0,0.0,Alexander,Eric,165000.0,178750.0,2016-09-15
4491,Andoni Iraola,NYC,D,29.0,25.0,2180.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.04,0.0,22.0,17.0,0.0,3.0,0.0,0.0,0.0,,,,,
4492,Andrew Farrell,NE,D,33.0,32.0,2891.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.03,33.3,15.0,20.0,1.0,1.0,0.0,0.0,0.0,Farrell,Andrew,148500.0,229500.0,2016-09-15
4493,Diego Martinez,NYC,D,4.0,2.0,263.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.34,33.3,6.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,
4494,Eriq Zavaleta,TOR,D,15.0,14.0,1277.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.07,25.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,Zavaleta,Eriq,93500.0,124100.0,2016-09-15
4495,Warren Creavalle,PHI,M,27.0,21.0,1807.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.05,0.0,33.0,21.0,0.0,5.0,1.0,0.0,0.0,Creavalle,Warren,118000.0,125666.67,2016-09-15
4496,Jordi Quintilla,SKC,M,6.0,6.0,410.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,0.0,1.0,0.22,25.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,,,,,
4497,Sheanon Williams,HOU,D,22.0,20.0,1807.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.05,20.0,25.0,19.0,1.0,3.0,0.0,0.0,0.0,Williams,Sheanon,162500.0,171500.0,2016-09-15
4498,Patrice Bernier,MTL,M,20.0,13.0,1185.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.08,0.0,22.0,12.0,1.0,4.0,0.0,0.0,0.0,Bernier,Patrice,95000.0,140000.0,2016-09-15
4499,Paulo Nagamura,SKC,M,9.0,6.0,526.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.17,40.0,13.0,6.0,0.0,2.0,0.0,0.0,0.0,,,,,
4500,John Stertzer,RSL,M,18.0,9.0,777.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.12,60.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,Stertzer,John,66000.0,75166.67,2016-09-15
4501,Joao Meira,CHI,D-M,28.0,26.0,2284.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.04,33.3,35.0,27.0,0.0,6.0,0.0,0.0,0.0,Meira,Joao,110000.0,126500.0,2016-09-15
4502,Alvas Powell,POR,D,23.0,23.0,2015.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.04,16.7,21.0,29.0,0.0,4.0,0.0,0.0,0.0,Powell,Alvas,95000.0,103700.0,2016-09-15
4503,Federico Bravo,NYC,M,21.0,11.0,1096.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.08,0.0,36.0,19.0,0.0,8.0,1.0,0.0,0.0,,,,,
4504,Eric Miller,COL,D,26.0,23.0,2118.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.04,28.6,24.0,11.0,4.0,3.0,1.0,0.0,0.0,Miller,Eric,66413.0,77412.5,2016-09-15
4505,Nick LaBrocca,CHI,M,12.0,5.0,514.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.18,37.5,13.0,12.0,0.0,3.0,0.0,0.0,0.0,LaBrocca,Nick,110000.0,110000.0,2016-09-15
4506,Jordan Stewart,SJ ,D-M,15.0,14.0,1221.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.07,25.0,15.0,31.0,0.0,4.0,0.0,0.0,0.0,,,,,
4507,Diego Chara,POR,M,30.0,30.0,2600.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.03,22.2,86.0,55.0,0.0,9.0,1.0,0.0,0.0,Chara,Diego,150000.0,172000.0,2016-09-15
4508,Wil Trapp,CLB,M,30.0,29.0,2543.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.04,0.0,34.0,25.0,0.0,5.0,0.0,0.0,0.0,Trapp,Wil,151250.0,178250.0,2016-09-15
4509,Molham Babouli,TOR,F,16.0,6.0,647.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.14,10.0,11.0,6.0,3.0,1.0,0.0,0.0,0.0,,,,,
4510,Mikey Lopez,NYC,M,15.0,6.0,672.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.13,33.3,19.0,10.0,0.0,6.0,0.0,0.0,0.0,,,,,
4511,Leo Fernandes,PHI,M,12.0,2.0,256.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.35,25.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,Fernandes,Leo,63000.0,63000.0,2016-09-15
4512,Jalil Anibaba,HOU,D,30.0,28.0,2614.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.03,33.3,27.0,8.0,1.0,4.0,0.0,0.0,0.0,Anibaba,Jalil,62500.0,62500.0,2016-09-15
4513,Ben Zemanski,POR,M,16.0,11.0,1010.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.09,8.3,10.0,12.0,0.0,2.0,0.0,0.0,0.0,Zemanski,Ben,85000.0,89000.0,2016-09-15
4514,Collen Warner,MIN,M,24.0,24.0,1979.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.05,0.0,41.0,18.0,0.0,2.0,0.0,0.0,0.0,,,,,
4515,Micheal Azira,COL,M,31.0,28.0,2503.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,0.0,1.0,0.04,7.7,65.0,25.0,1.0,9.0,1.0,0.0,0.0,,,,,
4516,Hector Jimenez,CLB,M,25.0,14.0,1239.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,0.0,1.0,0.07,28.6,4.0,10.0,2.0,0.0,0.0,0.0,0.0,Jimenez,Hector,105000.0,105000.0,2016-09-15
4517,Henok Goitom,SJ ,F,8.0,3.0,416.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.22,14.3,6.0,6.0,2.0,1.0,0.0,0.0,0.0,,,,,
4518,Chris Rolfe,DC,F,9.0,9.0,643.0,0.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.14,17.6,7.0,11.0,3.0,2.0,0.0,0.0,0.0,Rolfe,Chris,257500.0,272500.0,2016-09-15
4519,Erick Torres,HOU,F,11.0,4.0,401.0,0.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,1.0,0.0,0.22,17.6,9.0,9.0,1.0,1.0,0.0,0.0,0.0,Torres,Erick,575000.0,590000.0,2016-09-15
4520,Connor Hallisey,SKC,F,17.0,12.0,1072.0,0.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.08,44.4,5.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,
4521,Maynor Figueroa,DAL,D,28.0,28.0,2434.0,0.0,1.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,2016,REG,1.0,0.0,1.0,0.04,19.0,27.0,11.0,1.0,7.0,1.0,0.0,0.0,Figueroa,Maynor,115000.0,138333.33,2016-09-15
4522,Nelson Valdez,SEA,F,24.0,8.0,900.0,0.0,1.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,1.0,0.0,0.1,36.7,21.0,22.0,9.0,4.0,0.0,0.0,0.0,Valdez,Nelson,1200000.0,1455000.0,2016-09-15
4523,Kyle Beckerman,RSL,M,27.0,27.0,2367.0,0.0,1.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,1.0,0.04,27.9,48.0,27.0,0.0,8.0,1.0,0.0,0.0,Beckerman,Kyle,675000.0,750000.0,2016-09-15
4524,Sean St. Ledger,COL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,St. Ledger,Sean,191875.0,194375.0,2016-09-15
4525,Conor Casey,CLB,F,4.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Casey,Conor,105000.0,105000.0,2016-09-15
4526,Nathan Sturgis,SEA,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sturgis,Nathan,62508.0,62508.0,2016-09-15
4527,Mehdi Ballouchy,NYC,M,4.0,1.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
4528,Jason Hernandez,NYC,D,31.0,26.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,2.0,1.0,0.0,0.0,,,,,
4529,Maurice Edu,PHI,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edu,Maurice,725000.0,793750.0,2016-09-15
4530,Steven Lenhart,SJ ,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4531,Markus Halsti,DC ,M-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4532,Andrea Mancini,DC ,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4533,Xavier Kouassi,NE ,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4534,Juan Ramirez,COL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4535,Marc Pelosi,SJ ,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4536,Paul Clowes,DC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4537,Ever Alvarado,HON,D,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
4538,Rafael Garcia ,LA,D,6.0,2.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,
4539,Eric Gehrig,CHI,D,5.0,3.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Gehrig,Eric,106875.0,112708.33,2016-09-15
4540,Zach Pfeffer,COL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfeffer,Zach,101000.0,101000.0,2016-09-15
4541,Chris Korb,DC ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4542,Michael Farfan,SEA,M,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Farfan,Michael,80000.0,80000.0,2016-09-15
4543,Ethan White,NYC,D,13.0,7.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,,,,,
4544,Moises Hernandez,DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hernandez,Moises,100000.0,105000.0,2016-09-15
4545,Zach Loyd,DAL,D,12.0,10.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,Loyd,Zach,200000.0,221666.67,2016-09-15
4546,Emil Larsen,CLB,M,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4547,Leonardo,HOU,D,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
4548,Amobi Okugo,POR,D-M,4.0,2.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,Okugo,Amobi,300000.0,325000.0,2016-09-15
4549,Aubrey David,DAL,D,5.0,4.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,David,Aubrey,62508.0,83674.67,2016-09-15
4550,Kevin Kratz,ATL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4551,Andres Romero,MTL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romero,Andres,110000.0,110000.0,2016-09-15
4552,Norberto Paparatto,DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paparatto,Norberto,175000.0,174999.96,2016-09-15
4553,Michael Gamble,NE ,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4554,Jalen Robinson,DC,D,4.0,3.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Robinson,Jalen,75000.0,87000.0,2016-09-15
4555,Collin Martin,MIN,M,2.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
4556,Andy Craven,SEA,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4557,Juan Esteban Ortiz,DAL,M,5.0,2.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,Ortiz,Juan Esteban,160000.0,204500.0,2016-09-15
4558,Boyd Okwuonu,RSL,D,2.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Okwuonu,Boyd,66000.0,86000.0,2016-09-15
4559,Chris Klute,POR,D,8.0,8.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,Klute,Chris,86625.0,91921.8,2016-09-15
4560,Benji Joya,SKC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4561,Chad Barson,CLB,D,7.0,3.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,Barson,Chad,63000.0,63000.0,2016-09-15
4562,Michael Seaton,POR,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4563,Mikey Ambrose,ATL,D,5.0,4.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,REG,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,
